,Ticker Symbol,Date,Market Cap Intraday,ROE,ROA,NIM
0,EWBC,2022-03-31,11240000000,4.166806932498471,0.38182268743841724,0.026755336383222073
1,EWBC,2021-12-31,11170000000,3.731160974286038,0.3578010379739178,0.027100828652368084
2,EWBC,2021-09-30,11000000000,3.9620568763739628,0.3698364362603063,0.02645193993273385
3,EWBC,2021-06-30,10170000000,4.051195230757805,0.37547818159376023,0.025642455507755367
4,EWBC,2021-03-31,10470000000,3.8787692096937256,0.3604344230505017,0.02661243324199714
5,EWBC,2020-12-31,7180000000,3.1140358784819253,0.3145968397324435,0.028586403565248285
6,EWBC,2020-09-30,4630000000,3.1122454354240823,0.3167209093352573,0.029874825801675362
7,EWBC,2020-06-30,5130000000,1.9921227018615297,0.20108650101614947,0.03130029830676725
8,EWBC,2020-03-31,3640000000,2.953792434608713,0.3151873470639821,0.03334982659809388
9,EWBC,2019-12-31,7090000000,3.7510834326334592,0.42586340657781174,0.03444016087950541
10,EWBC,2019-09-30,6450000000,3.5107064504131347,0.3961117290375413,0.03567819964512698
11,EWBC,2019-06-30,6810000000,3.176196982507261,0.3505985844844436,0.03576650207931021
12,EWBC,2019-03-31,6980000000,3.572005670818153,0.3896849983700959,0.03564130886627163
13,EWBC,2018-12-31,6310000000,3.9109181021407453,0.42155962001791514,0.03546391631280221
14,EWBC,2018-09-30,8750000000,4.035525401368718,0.4384140846135959,0.035467603856840876
15,EWBC,2018-06-30,9450000000,4.189039939877753,0.4526809241016602,0.03490250129303638
16,EWBC,2018-03-31,9060000000,4.700766948454981,0.4958548326068403,0.03393427677031991
17,EWBC,2017-12-31,8790000000,2.2097626960885237,0.22852605913893068,0.03294645557716195
18,EWBC,2017-09-30,8640000000,3.507764359464142,0.3653743644025666,0.03272044210821057
19,EWBC,2017-06-30,8460000000,3.2240213979332806,0.32944835956127044,0.031626708409570756
20,EWBC,2017-03-31,7460000000,4.759904362198728,0.4802653920706412,0.03075342840482419
21,EWBC,2016-12-31,7330000000,3.2305241265311464,0.31830322597706623,0.030760847796868867
22,MS,2022-03-31,153490000000,3.7225042301184432,0.2897974445134438,0.006915567165965632
23,MS,2021-12-31,173960000000,3.6768996120420514,0.302321275270591,0.006983500882377707
24,MS,2021-09-30,175050000000,3.6514421362566605,0.3010560481689677,0.007293087640047409
25,MS,2021-06-30,168190000000,3.438256658595642,0.2933366614879433,0.006784679538529494
26,MS,2021-03-31,145140000000,4.042270249418835,0.34363964610812137,0.006631642857787101
27,MS,2020-12-31,124010000000,3.529627908484724,0.2926885224158543,0.006277560034823404
28,MS,2020-09-30,76220000000,3.251370909181962,0.2716697700692512,0.00632215325545158
29,MS,2020-06-30,76130000000,3.9001599999999996,0.31239651288802217,0.006005391678564276
30,MS,2020-03-31,53570000000,2.0558572536850273,0.167757795725869,0.005522659518061323
31,MS,2019-12-31,81480000000,2.85503019348478,0.23284928229932245,0.005367761412496569
32,MS,2019-09-30,69280000000,2.788984863664672,0.22822854762442885,0.004807363296968929
33,MS,2019-06-30,73700000000,2.7744385552702036,0.22770104903924956,0.0044891092715718785
34,MS,2019-03-31,71170000000,3.2352778239432713,0.2666776260211607,0.0044336591409771
35,MS,2018-12-31,67400000000,1.8974988149346124,0.15945525118595574,0.004463824956135824
36,MS,2018-09-30,81250000000,2.8767650285681716,0.23327098139031355,0.004434594959312707
37,MS,2018-06-30,83910000000,3.2115485415574665,0.25882688739831594,0.0042623556183822965
38,MS,2018-03-31,95720000000,3.7042897833529937,0.2999435057862888,0.004144572726960895
39,MS,2017-12-31,94860000000,0.7492268153504378,0.06058236560048748,0.003959963568335171
40,MS,2017-09-30,88470000000,2.395753498538136,0.1977291602484734,0.003823495548050353
41,MS,2017-06-30,81970000000,2.25727533923136,0.1887003338818762,0.004081708424931238
42,MS,2017-03-31,79340000000,2.651144026280906,0.22104996329849794,0.00435395587991375
43,MS,2016-12-31,79130000000,2.201955348022764,0.1851649612429735,0.004615536309592902
44,MCBC,2022-03-31,308630000,2.44297684872273,0.2047863344713765,0.019153197331178994
45,MCBC,2021-12-31,301550000,2.447195921340131,0.212240644561453,0.02012968747447618
46,MCBC,2021-09-30,274560000,2.855522911190145,0.24821643977253144,0.022090052563501137
47,MCBC,2021-06-30,299190000,3.1496633993642655,0.2658201766286331,0.022303928204896153
48,MCBC,2021-03-31,340270000,3.2090238840823666,0.2844561084370969,0.025485207948661937
49,MCBC,2020-12-31,285430000,3.7512039125594656,0.34053412040608233,0.02611869901825151
50,MCBC,2020-09-30,222770000,3.044491480127424,0.2838102967332319,0.026089053248334056
51,MCBC,2020-06-30,266720000,3.330455484917458,0.31160909092392625,0.027931035027687897
52,MCBC,2020-03-31,242890000,2.8674300026836033,0.31564332452033145,0.031725790187946835
53,MCBC,2019-12-31,379100000,3.757776970510739,0.3947679240917126,0.031388304314173755
54,MCBC,2019-09-30,353930000,3.8520197369974265,0.3804153699373933,0.031221739610819605
55,MCBC,2019-06-30,349290000,3.8940438596918043,0.4045177807375133,0.03259718521111436
56,MCBC,2019-03-31,338300000,3.8622793813079017,0.3970133133943963,0.03243721072602819
57,MCBC,2018-12-31,327220000,3.6902747140469363,0.35658520680220585,0.030850974657961647
58,MCBC,2018-09-30,398310000,3.7243988346306036,0.35701018041727256,0.03090224131784514
59,MCBC,2018-06-30,412970000,3.7437261426488755,0.3592978738516273,0.0305594993286713
60,MCBC,2018-03-31,349360000,3.281520846638081,0.30878107931193594,0.029641538456854046
61,MCBC,2017-12-31,339410000,1.2683107303481207,0.11607040828850639,0.028608920631904483
62,MCBC,2017-09-30,348210000,2.8103814047871603,0.27037579740062095,0.029344479120741788
